"n","error","cell","rep","method","n_taxa","fdr","n_rej","tpr","fpr05","fpr01","ks","p_min","d0"
100,"contam","alt",15,"modt",500,0.0204081632653061,49,0.96,0.04,0.0155555555555556,0.025118406877791,7.17731181450469e-11,3.74544163795441
100,"contam","alt",15,"fl_199",500,0,0,0,0.04,0.00666666666666667,0.0316666666666666,0.005,3.74544163795441
100,"contam","alt",15,"fl_999",500,0.0408163265306122,49,0.94,0.0466666666666667,0.0155555555555556,0.025,0.001,3.74544163795441
100,"contam","alt",15,"fl_9999",500,0.0204081632653061,49,0.96,0.0422222222222222,0.0177777777777778,0.0291777777777778,1e-04,3.74544163795441
100,"contam","alt",15,"pvw_199",500,0.0208333333333333,48,0.94,0.0511111111111111,0.0133333333333333,0.0253630008893882,1.3460199273251e-09,3.74544163795441
100,"contam","alt",15,"pvt_199",500,0.0588235294117647,51,0.96,0.0533333333333333,0.0177777777777778,0.0265231997416433,7.27439207756941e-15,3.74544163795441
100,"contam","alt",15,"mm_199",500,0.0961538461538462,52,0.94,0.0488888888888889,0.02,0.122486569654268,1.45022875574194e-14,3.74544163795441
100,"contam","alt",15,"pvw_999",500,0.0208333333333333,48,0.94,0.0444444444444444,0.0133333333333333,0.0231981511386023,1.09765842110998e-09,3.74544163795441
100,"contam","alt",15,"pvt_999",500,0.04,50,0.96,0.0488888888888889,0.0177777777777778,0.0230300308082791,1.47371921212768e-13,3.74544163795441
100,"contam","alt",15,"mm_999",500,0.0588235294117647,51,0.96,0.0466666666666667,0.0177777777777778,0.0878631184914245,6.71581254532184e-15,3.74544163795441
10,"skew","alt",1,"ols",500,0,0,0,0.0355555555555556,0.0111111111111111,0.0299176909180686,0.000419614756211476,3.71255963964773
10,"skew","alt",1,"modt",500,0,0,0,0.04,0.00444444444444444,0.0284707747599707,0.000158460054912327,3.71255963964773
10,"skew","alt",1,"fl_199",500,0,0,0,0.04,0.00888888888888889,0.0394444444444445,0.005,3.71255963964773
10,"skew","alt",1,"fl_999",500,0,0,0,0.04,0.0133333333333333,0.0381111111111112,0.001,3.71255963964773
10,"skew","alt",1,"fl_9999",500,0,0,0,0.0377777777777778,0.0111111111111111,0.0338888888888889,2e-04,3.71255963964773
10,"skew","alt",1,"pvw_199",500,0,0,0,0.0511111111111111,0.00444444444444444,0.0665299953382624,0.00371177730640416,3.71255963964773
10,"skew","alt",1,"pvt_199",500,0.6,20,0.16,0.106666666666667,0.0466666666666667,0.10303552359248,3.15751733123262e-13,3.71255963964773
10,"skew","alt",1,"mm_199",500,0.333333333333333,3,0.04,0.0444444444444444,0.0155555555555556,0.224444444444444,6.09861188879587e-06,3.71255963964773
10,"skew","alt",1,"pvw_999",500,0,0,0,0.0511111111111111,0.00444444444444444,0.0701311612836783,0.00427807879600779,3.71255963964773
10,"skew","alt",1,"pvt_999",500,0.619047619047619,21,0.16,0.108888888888889,0.0444444444444444,0.102164951394362,5.79974919941804e-13,3.71255963964773
10,"skew","alt",1,"mm_999",500,0,2,0.04,0.0444444444444444,0.0133333333333333,0.353333333333333,1.89517482165044e-05,3.71255963964773
10,"skew","alt",2,"ols",500,0,0,0,0.04,0.00888888888888889,0.0652706633956675,0.00129604016414255,2.78798638261207
10,"skew","alt",2,"modt",500,0,0,0,0.0488888888888889,0.00666666666666667,0.0625088551841076,0.000933530523283136,2.78798638261207
10,"skew","alt",2,"fl_199",500,0,0,0,0.0377777777777778,0.00222222222222222,0.0483333333333333,0.005,2.78798638261207
10,"skew","alt",2,"fl_999",500,0,0,0,0.0488888888888889,0.00888888888888889,0.0532222222222223,0.001,2.78798638261207
10,"skew","alt",2,"fl_9999",500,0,0,0,0.0488888888888889,0.00888888888888889,0.0556888888888889,3e-04,2.78798638261207
10,"skew","alt",2,"pvw_199",500,0,0,0,0.0466666666666667,0,0.126556966179181,0.00684991387011898,2.78798638261207
10,"skew","alt",2,"pvt_199",500,0.611111111111111,18,0.14,0.14,0.0488888888888889,0.145014897486386,2.92754992308023e-08,2.78798638261207
10,"skew","alt",2,"mm_199",500,0.5,2,0.02,0.0422222222222222,0.00888888888888889,0.171111111111111,1.01903355932701e-06,2.78798638261207
10,"skew","alt",2,"pvw_999",500,0,0,0,0.0555555555555556,0.00222222222222222,0.127531322990145,0.00678628902419065,2.78798638261207
10,"skew","alt",2,"pvt_999",500,0.733333333333333,15,0.08,0.14,0.0511111111111111,0.141553435695407,1.84292484152739e-08,2.78798638261207
10,"skew","alt",2,"mm_999",500,1,1,0,0.0622222222222222,0.00888888888888889,0.297777777777778,5.51489515617059e-05,2.78798638261207
10,"skew","alt",3,"ols",500,0,0,0,0.0422222222222222,0.00888888888888889,0.0253465285861381,0.000482658540795962,3.54230787382253
10,"skew","alt",3,"modt",500,0,0,0,0.0466666666666667,0.00222222222222222,0.018613187532591,0.000427550279878656,3.54230787382253
10,"skew","alt",3,"fl_199",500,0,0,0,0.0355555555555556,0.00222222222222222,0.0405555555555556,0.005,3.54230787382253
10,"skew","alt",3,"fl_999",500,0,0,0,0.0377777777777778,0.00666666666666667,0.0261111111111111,0.001,3.54230787382253
10,"skew","alt",3,"fl_9999",500,0,0,0,0.0377777777777778,0.00444444444444444,0.0238,7e-04,3.54230787382253
10,"skew","alt",3,"pvw_199",500,0,0,0,0.0488888888888889,0,0.0783086120906542,0.00476375386745067,3.54230787382253
10,"skew","alt",3,"pvt_199",500,0.5625,16,0.14,0.115555555555556,0.0466666666666667,0.0993460767096901,2.11091772172577e-13,3.54230787382253
10,"skew","alt",3,"mm_199",500,0,0,0,0.0422222222222222,0.00444444444444444,0.18,0.000471327365967387,3.54230787382253
10,"skew","alt",3,"pvw_999",500,0,0,0,0.0466666666666667,0,0.085740272580008,0.00652028051243493,3.54230787382253
10,"skew","alt",3,"pvt_999",500,0.5625,16,0.14,0.12,0.0488888888888889,0.103083519682466,1.19540456230538e-12,3.54230787382253
10,"skew","alt",3,"mm_999",500,0,0,0,0.0355555555555556,0.00444444444444444,0.311111111111111,0.000980848425892027,3.54230787382253
10,"skew","alt",4,"ols",500,0,0,0,0.0488888888888889,0.00888888888888889,0.0411793023643164,0.000843222613706692,3.05423271489475
10,"skew","alt",4,"modt",500,0,0,0,0.0488888888888889,0.00444444444444444,0.0476024661478215,0.000245677953928104,3.05423271489475
10,"skew","alt",4,"fl_199",500,0,0,0,0.0555555555555556,0.00444444444444444,0.0472222222222222,0.005,3.05423271489475
10,"skew","alt",4,"fl_999",500,0,0,0,0.0555555555555556,0.00888888888888889,0.0421111111111111,0.002,3.05423271489475
10,"skew","alt",4,"fl_9999",500,0,0,0,0.0488888888888889,0.00888888888888889,0.0418444444444445,7e-04,3.05423271489475
10,"skew","alt",4,"pvw_199",500,0,0,0,0.0533333333333333,0.00444444444444444,0.0725985980266192,0.00697764701607942,3.05423271489475
10,"skew","alt",4,"pvt_199",500,0.846153846153846,13,0.04,0.122222222222222,0.06,0.0999908712630051,8.41551974719719e-10,3.05423271489475
10,"skew","alt",4,"mm_199",500,0,0,0,0.0555555555555556,0.0111111111111111,0.235555555555556,0.000415626247811308,3.05423271489475
10,"skew","alt",4,"pvw_999",500,0,0,0,0.0511111111111111,0.00444444444444444,0.0675832300502745,0.00638669323470646,3.05423271489475
10,"skew","alt",4,"pvt_999",500,0.8125,16,0.06,0.115555555555556,0.0511111111111111,0.0959926994569098,1.18170024927712e-09,3.05423271489475
10,"skew","alt",4,"mm_999",500,0,0,0,0.0533333333333333,0.00666666666666667,0.435555555555556,0.00081870112429812,3.05423271489475
10,"skew","alt",5,"ols",500,0,0,0,0.0422222222222222,0.00888888888888889,0.0515400802212271,0.00024669219978098,3.23603046821787
10,"skew","alt",5,"modt",500,0,0,0,0.0422222222222222,0.00444444444444444,0.0573051522700444,0.000302222619066393,3.23603046821787
10,"skew","alt",5,"fl_199",500,0,0,0,0.0422222222222222,0.00444444444444444,0.0477777777777778,0.005,3.23603046821787
10,"skew","alt",5,"fl_999",500,0,0,0,0.0466666666666667,0.00666666666666667,0.0444444444444445,0.001,3.23603046821787
10,"skew","alt",5,"fl_9999",500,0,0,0,0.0488888888888889,0.00666666666666667,0.049988888888889,7e-04,3.23603046821787
10,"skew","alt",5,"pvw_199",500,0,0,0,0.0555555555555556,0.00222222222222222,0.108839054700126,0.00429874209501684,3.23603046821787
10,"skew","alt",5,"pvt_199",500,0.472222222222222,36,0.38,0.115555555555556,0.0488888888888889,0.122219837124877,1.19657351349357e-16,3.23603046821787
10,"skew","alt",5,"mm_199",500,0,0,0,0.0488888888888889,0.00666666666666667,0.173333333333333,0.000508781397976511,3.23603046821787
10,"skew","alt",5,"pvw_999",500,0,0,0,0.0466666666666667,0.00222222222222222,0.109720465413263,0.00552854915851019,3.23603046821787
10,"skew","alt",5,"pvt_999",500,0.384615384615385,26,0.32,0.111111111111111,0.0511111111111111,0.119205505981106,5.19415952308963e-15,3.23603046821787
10,"skew","alt",5,"mm_999",500,0,0,0,0.0377777777777778,0.00888888888888889,0.286666666666667,0.000860640741447959,3.23603046821787
10,"skew","alt",6,"ols",500,0,0,0,0.0444444444444444,0.00888888888888889,0.0369128783146804,0.000492774302502659,3.425026695138
10,"skew","alt",6,"modt",500,0,0,0,0.0355555555555556,0.00666666666666667,0.0309810554313492,0.000173373339450136,3.425026695138
10,"skew","alt",6,"fl_199",500,0,0,0,0.0355555555555556,0.00222222222222222,0.0416666666666667,0.005,3.425026695138
10,"skew","alt",6,"fl_999",500,0,0,0,0.0422222222222222,0.00888888888888889,0.0337777777777778,0.003,3.425026695138
10,"skew","alt",6,"fl_9999",500,0,0,0,0.0466666666666667,0.0111111111111111,0.0321777777777777,0.0028,3.425026695138
10,"skew","alt",6,"pvw_199",500,0,0,0,0.0488888888888889,0,0.104817331274158,0.0073096879683211,3.425026695138
10,"skew","alt",6,"pvt_199",500,0.548387096774194,31,0.28,0.128888888888889,0.0511111111111111,0.128140373184609,1.45065045035051e-12,3.425026695138
10,"skew","alt",6,"mm_199",500,0,0,0,0.04,0.0111111111111111,0.193333333333333,0.00319043095053174,3.425026695138
10,"skew","alt",6,"pvw_999",500,0,0,0,0.0466666666666667,0,0.106418571151682,0.00607624809924517,3.425026695138
10,"skew","alt",6,"pvt_999",500,0.533333333333333,30,0.28,0.124444444444444,0.0466666666666667,0.1254550237104,9.52189540267407e-12,3.425026695138
10,"skew","alt",6,"mm_999",500,0,0,0,0.0444444444444444,0.0111111111111111,0.322222222222222,0.00224667610659867,3.425026695138
10,"skew","alt",7,"ols",500,0,0,0,0.0444444444444444,0.0111111111111111,0.0317042386570816,0.000623260829929042,3.29128425158212
10,"skew","alt",7,"modt",500,0,1,0.02,0.0466666666666667,0.00666666666666667,0.0245088408204964,4.97807540602367e-05,3.29128425158212
10,"skew","alt",7,"fl_199",500,0,0,0,0.0422222222222222,0.00888888888888889,0.0277777777777778,0.005,3.29128425158212
10,"skew","alt",7,"fl_999",500,0,0,0,0.0377777777777778,0.0111111111111111,0.0312222222222222,0.001,3.29128425158212
10,"skew","alt",7,"fl_9999",500,0,0,0,0.04,0.0111111111111111,0.0291555555555555,4e-04,3.29128425158212
10,"skew","alt",7,"pvw_199",500,0,0,0,0.0577777777777778,0.00888888888888889,0.0723387989623263,0.00298054198709802,3.29128425158212
10,"skew","alt",7,"pvt_199",500,0.652173913043478,23,0.16,0.122222222222222,0.0444444444444444,0.0958766957465756,7.90194371000764e-10,3.29128425158212
10,"skew","alt",7,"mm_199",500,0.5,6,0.06,0.0466666666666667,0.02,0.228888888888889,4.17161436518675e-06,3.29128425158212
10,"skew","alt",7,"pvw_999",500,0,0,0,0.0511111111111111,0.00444444444444444,0.0725464222414982,0.00487736460605475,3.29128425158212
10,"skew","alt",7,"pvt_999",500,0.64,25,0.18,0.12,0.0444444444444444,0.10078955621673,3.64316465566458e-11,3.29128425158212
10,"skew","alt",7,"mm_999",500,0,1,0.02,0.0511111111111111,0.0111111111111111,0.38,8.81247395413675e-05,3.29128425158212
10,"skew","alt",8,"ols",500,0,0,0,0.0355555555555556,0.0133333333333333,0.0311288846515541,0.000668675588711854,3.28313460568338
10,"skew","alt",8,"modt",500,0,0,0,0.0444444444444444,0.00888888888888889,0.0315386889309965,0.00202424420434096,3.28313460568338
10,"skew","alt",8,"fl_199",500,0,0,0,0.0422222222222222,0.00888888888888889,0.0416666666666666,0.005,3.28313460568338
10,"skew","alt",8,"fl_999",500,0,0,0,0.0422222222222222,0.0133333333333333,0.0415555555555556,0.001,3.28313460568338
10,"skew","alt",8,"fl_9999",500,0,0,0,0.0422222222222222,0.0155555555555556,0.0435444444444444,7e-04,3.28313460568338
10,"skew","alt",8,"pvw_199",500,0,0,0,0.0466666666666667,0.00444444444444444,0.0801907341888459,0.00386687476408186,3.28313460568338
10,"skew","alt",8,"pvt_199",500,0.518518518518518,27,0.26,0.111111111111111,0.0377777777777778,0.101466523805591,1.88876641219004e-13,3.28313460568338
10,"skew","alt",8,"mm_199",500,0.666666666666667,3,0.02,0.0444444444444444,0.0155555555555556,0.173333333333333,4.20693819563403e-09,3.28313460568338
10,"skew","alt",8,"pvw_999",500,0,0,0,0.0355555555555556,0.00666666666666667,0.0744073929581991,0.00599786049741634,3.28313460568338
10,"skew","alt",8,"pvt_999",500,0.52,25,0.24,0.108888888888889,0.0355555555555556,0.103587099999581,5.97476825964891e-12,3.28313460568338
10,"skew","alt",8,"mm_999",500,1,1,0,0.0444444444444444,0.0155555555555556,0.266666666666667,1.53394700282649e-05,3.28313460568338
10,"skew","alt",9,"ols",500,0,0,0,0.0466666666666667,0.00888888888888889,0.0683586503256082,0.000353302444321133,3.18395177167329
10,"skew","alt",9,"modt",500,0,0,0,0.0422222222222222,0.00444444444444444,0.0634805340830349,0.002509570779328,3.18395177167329
10,"skew","alt",9,"fl_199",500,0,0,0,0.0555555555555556,0.00444444444444444,0.0655555555555556,0.005,3.18395177167329
10,"skew","alt",9,"fl_999",500,0,0,0,0.0533333333333333,0.0111111111111111,0.0622222222222222,0.001,3.18395177167329
10,"skew","alt",9,"fl_9999",500,0,0,0,0.0511111111111111,0.0133333333333333,0.0604888888888889,2e-04,3.18395177167329
10,"skew","alt",9,"pvw_199",500,0,0,0,0.0622222222222222,0.00444444444444444,0.130852470996076,0.00281288028111073,3.18395177167329
10,"skew","alt",9,"pvt_199",500,0.647058823529412,17,0.12,0.122222222222222,0.0511111111111111,0.152922833366808,9.81365227443956e-13,3.18395177167329
10,"skew","alt",9,"mm_199",500,1,1,0,0.0622222222222222,0.0155555555555556,0.146666666666667,5.98368424842112e-05,3.18395177167329
10,"skew","alt",9,"pvw_999",500,0,0,0,0.0511111111111111,0.00222222222222222,0.134920859299188,0.00500347264480625,3.18395177167329
10,"skew","alt",9,"pvt_999",500,0.666666666666667,18,0.12,0.117777777777778,0.0511111111111111,0.160130501866182,1.84999889397738e-13,3.18395177167329
10,"skew","alt",9,"mm_999",500,1,1,0,0.0555555555555556,0.0155555555555556,0.262222222222222,1.18375197399471e-05,3.18395177167329
10,"skew","alt",10,"ols",500,0,0,0,0.0733333333333333,0.0177777777777778,0.0483248396714539,0.00108394463298994,3.52276756704966
10,"skew","alt",10,"modt",500,0,0,0,0.0688888888888889,0.0177777777777778,0.0511681172938541,0.000380883082956212,3.52276756704966
10,"skew","alt",10,"fl_199",500,0,0,0,0.0822222222222222,0.00888888888888889,0.0638888888888889,0.005,3.52276756704966
10,"skew","alt",10,"fl_999",500,0,0,0,0.0777777777777778,0.0133333333333333,0.0508888888888889,0.001,3.52276756704966
10,"skew","alt",10,"fl_9999",500,0,0,0,0.0777777777777778,0.0177777777777778,0.0525333333333333,0.0016,3.52276756704966
10,"skew","alt",10,"pvw_199",500,0,0,0,0.0888888888888889,0.00888888888888889,0.110462748350972,0.00433775857318222,3.52276756704966
10,"skew","alt",10,"pvt_199",500,0.821428571428571,28,0.1,0.151111111111111,0.08,0.140222172879565,2.2749842442525e-09,3.52276756704966
10,"skew","alt",10,"mm_199",500,1,3,0,0.0733333333333333,0.02,0.224444444444444,1.98844559938602e-06,3.52276756704966
10,"skew","alt",10,"pvw_999",500,0,0,0,0.0822222222222222,0.00666666666666667,0.110229742960347,0.00697247874194379,3.52276756704966
10,"skew","alt",10,"pvt_999",500,0.807692307692308,26,0.1,0.155555555555556,0.0844444444444444,0.14613631263332,1.71583351836922e-09,3.52276756704966
10,"skew","alt",10,"mm_999",500,1,1,0,0.0755555555555556,0.0133333333333333,0.388888888888889,8.23680275090779e-06,3.52276756704966
10,"skew","alt",11,"ols",500,0,0,0,0.0311111111111111,0.00888888888888889,0.0234307827033964,0.000148911192997502,3.12924276898478
10,"skew","alt",11,"modt",500,0,0,0,0.0333333333333333,0.00444444444444444,0.0264818962634425,0.00221129141397182,3.12924276898478
10,"skew","alt",11,"fl_199",500,0,0,0,0.0266666666666667,0.00444444444444444,0.0316666666666667,0.005,3.12924276898478
10,"skew","alt",11,"fl_999",500,0,0,0,0.0333333333333333,0.00666666666666667,0.0226666666666667,0.002,3.12924276898478
10,"skew","alt",11,"fl_9999",500,0,0,0,0.0311111111111111,0.00666666666666667,0.0229777777777778,7e-04,3.12924276898478
10,"skew","alt",11,"pvw_199",500,0,0,0,0.04,0.00222222222222222,0.0786979721149518,0.00525745859672334,3.12924276898478
10,"skew","alt",11,"pvt_199",500,0.315789473684211,19,0.26,0.115555555555556,0.04,0.100858770832516,2.5512516538403e-17,3.12924276898478
10,"skew","alt",11,"mm_199",500,0,0,0,0.0311111111111111,0.0111111111111111,0.193333333333333,0.0007671476881002,3.12924276898478
10,"skew","alt",11,"pvw_999",500,0,0,0,0.0422222222222222,0.00444444444444444,0.0837171492301191,0.00412974189186356,3.12924276898478
10,"skew","alt",11,"pvt_999",500,0.363636363636364,22,0.28,0.12,0.04,0.102631370188963,2.02471174349497e-16,3.12924276898478
10,"skew","alt",11,"mm_999",500,0,0,0,0.0355555555555556,0.00888888888888889,0.311111111111111,0.00084936215344903,3.12924276898478
10,"skew","alt",12,"ols",500,0,0,0,0.06,0.0111111111111111,0.0485299422461536,0.00248138087964827,3.01604281286484
10,"skew","alt",12,"modt",500,0,0,0,0.0488888888888889,0.0133333333333333,0.046519738450305,0.000485881927067316,3.01604281286484
10,"skew","alt",12,"fl_199",500,0,0,0,0.0577777777777778,0.00666666666666667,0.0466666666666666,0.005,3.01604281286484
10,"skew","alt",12,"fl_999",500,0,0,0,0.0555555555555556,0.00888888888888889,0.0527777777777778,0.003,3.01604281286484
10,"skew","alt",12,"fl_9999",500,0,0,0,0.0577777777777778,0.0111111111111111,0.0464,9e-04,3.01604281286484
10,"skew","alt",12,"pvw_199",500,0,0,0,0.0577777777777778,0.00444444444444444,0.113112506179803,0.0071870875235106,3.01604281286484
10,"skew","alt",12,"pvt_199",500,0.777777777777778,18,0.08,0.144444444444444,0.0666666666666667,0.146305036351045,9.5230445245811e-08,3.01604281286484
10,"skew","alt",12,"mm_199",500,1,1,0,0.06,0.00888888888888889,0.206666666666667,3.03060779093903e-05,3.01604281286484
10,"skew","alt",12,"pvw_999",500,0,0,0,0.0644444444444444,0.00222222222222222,0.106578551124685,0.00926172062564477,3.01604281286484
10,"skew","alt",12,"pvt_999",500,0.733333333333333,15,0.08,0.142222222222222,0.0644444444444444,0.143005781433169,2.1169540032803e-07,3.01604281286484
10,"skew","alt",12,"mm_999",500,0,0,0,0.0733333333333333,0.00666666666666667,0.368888888888889,0.00305872014999435,3.01604281286484
10,"skew","alt",13,"ols",500,0,0,0,0.0666666666666667,0.02,0.0289261668918972,0.000558399864726832,3.10375082463163
