"pi1","balance","comm","bloom","effect","rep","method","n_eval","shift","bias_null","rmse_all","type1","power","fdr","tpr","ci_cov","ref_purity"
0.2,"all_up","dominant",FALSE,"graded",16,"none",300,0.24808096230158,-0.229218750628785,0.30843168933358,0.229166666666667,0.666666666666667,0.430769230769231,0.616666666666667,0.75,NA
0.2,"all_up","dominant",FALSE,"graded",16,"clr",300,0.24808096230158,-0.165390517347623,0.263632109041095,0.179166666666667,0.716666666666667,0.230769230769231,0.666666666666667,0.806666666666667,NA
0.2,"all_up","dominant",FALSE,"graded",16,"median",300,0.24808096230158,-0.0552302288483981,0.210801134110965,0.075,0.816666666666667,0.0666666666666667,0.7,0.923333333333333,NA
0.2,"all_up","dominant",FALSE,"graded",16,"mode",300,0.24808096230158,-0.0284648911788012,0.204968440013788,0.0791666666666667,0.816666666666667,0.0444444444444444,0.716666666666667,0.916666666666667,NA
0.2,"all_up","dominant",FALSE,"graded",16,"huber",300,0.24808096230158,-0.0630973707063989,0.21312525485605,0.075,0.816666666666667,0.0869565217391304,0.7,0.923333333333333,NA
0.2,"all_up","dominant",FALSE,"graded",16,"enull",300,0.24808096230158,0.012819682453457,0.202684261618782,0.0666666666666667,0.833333333333333,0.0416666666666667,0.766666666666667,0.933333333333333,NA
0.2,"all_up","dominant",FALSE,"graded",16,"dacomp",240,0.24808096230158,-0.15105945523947,0.259400460225314,0.114583333333333,0.75,0.175,0.6875,0.8625,0.8
0.2,"all_up","dominant",FALSE,"graded",16,"adapt",150,0.24808096230158,-0.0984955948491052,0.27091044319618,0.2,0.890909090909091,0.117647058823529,0.818181818181818,0.853333333333333,0.966666666666667
0.2,"all_up","dominant",FALSE,"graded",16,"oracle",300,0.24808096230158,0.0188622116727944,0.203053193259022,0.0708333333333333,0.833333333333333,0.0612244897959184,0.766666666666667,0.926666666666667,NA
0.4,"all_up","dominant",FALSE,"graded",16,"none",300,0.44078731497337,-0.38805201194262,0.459922628899732,0.494444444444444,0.566666666666667,0.536231884057971,0.533333333333333,0.433333333333333,NA
0.4,"all_up","dominant",FALSE,"graded",16,"clr",300,0.44078731497337,-0.334276001399491,0.412270047465239,0.427777777777778,0.6,0.4765625,0.558333333333333,0.503333333333333,NA
0.4,"all_up","dominant",FALSE,"graded",16,"median",300,0.44078731497337,-0.168678851302273,0.279835597966199,0.15,0.7,0.142857142857143,0.65,0.81,NA
0.4,"all_up","dominant",FALSE,"graded",16,"mode",300,0.44078731497337,-0.0156898042376495,0.205835278171871,0.0666666666666667,0.808333333333333,0.0625,0.75,0.933333333333333,NA
0.4,"all_up","dominant",FALSE,"graded",16,"huber",300,0.44078731497337,-0.193846867339762,0.297832550954579,0.183333333333333,0.683333333333333,0.164835164835165,0.633333333333333,0.786666666666667,NA
0.4,"all_up","dominant",FALSE,"graded",16,"enull",300,0.44078731497337,-0.0136383879735161,0.205436853426521,0.0666666666666667,0.808333333333333,0.0526315789473684,0.75,0.933333333333333,NA
0.4,"all_up","dominant",FALSE,"graded",16,"dacomp",240,0.44078731497337,-0.31192519563296,0.403178201627264,0.356164383561644,0.638297872340426,0.413793103448276,0.542553191489362,0.566666666666667,0.566666666666667
0.4,"all_up","dominant",FALSE,"graded",16,"adapt",150,0.44078731497337,-0.292060075116339,0.280933373589854,0.236363636363636,0.947368421052632,0.103092783505155,0.91578947368421,0.86,0.833333333333333
0.4,"all_up","dominant",FALSE,"graded",16,"oracle",300,0.44078731497337,0.0527353030307501,0.203578475763426,0.0833333333333333,0.858333333333333,0.0495049504950495,0.8,0.923333333333333,NA
0.05,"balanced","even",TRUE,"graded",16,"none",300,0.00868481380526109,0.000782530503424953,0.197448472324922,0.0528169014084507,0.625,0.125,0.4375,0.943333333333333,NA
0.05,"balanced","even",TRUE,"graded",16,"clr",300,0.00868481380526109,-0.0183921448564646,0.198606078563966,0.0598591549295775,0.625,0.125,0.4375,0.936666666666667,NA
0.05,"balanced","even",TRUE,"graded",16,"median",300,0.00868481380526109,0.0162469738556564,0.197868168309609,0.0492957746478873,0.625,0.222222222222222,0.4375,0.946666666666667,NA
0.05,"balanced","even",TRUE,"graded",16,"mode",300,0.00868481380526109,0.0611919276477174,0.205788991134994,0.0563380281690141,0.5,0.222222222222222,0.4375,0.94,NA
0.05,"balanced","even",TRUE,"graded",16,"huber",300,0.00868481380526109,0.00288082945212283,0.197434457478277,0.0492957746478873,0.625,0.125,0.4375,0.946666666666667,NA
0.05,"balanced","even",TRUE,"graded",16,"enull",300,0.00868481380526109,0.0103125932452333,0.197564139050683,0.0457746478873239,0.625,0.222222222222222,0.4375,0.95,NA
0.05,"balanced","even",TRUE,"graded",16,"dacomp",240,0.00868481380526109,0.0158551320817521,0.210384587425907,0.0577777777777778,0.6,0.222222222222222,0.466666666666667,0.9375,0.983333333333333
0.05,"balanced","even",TRUE,"graded",16,"adapt",150,0.00868481380526109,0.0601215371613063,0.269555721558865,0.0802919708029197,0.615384615384615,0.222222222222222,0.538461538461538,0.92,0.98
0.05,"balanced","even",TRUE,"graded",16,"oracle",300,0.00868481380526109,0.00946734430868605,0.197535302786135,0.0457746478873239,0.625,0.222222222222222,0.4375,0.95,NA
0.2,"balanced","even",TRUE,"graded",16,"none",300,0.465684146691914,-0.437138053264554,0.482263356614425,0.602510460251046,0.770491803278688,0.726708074534162,0.721311475409836,0.4,NA
0.2,"balanced","even",TRUE,"graded",16,"clr",300,0.465684146691914,0.00215249893415231,0.230093202846195,0.0585774058577406,0.852459016393443,0.0784313725490196,0.770491803278688,0.913333333333333,NA
0.2,"balanced","even",TRUE,"graded",16,"median",300,0.465684146691914,-0.00113979209057631,0.229899402471531,0.0502092050209205,0.819672131147541,0.06,0.770491803278688,0.923333333333333,NA
0.2,"balanced","even",TRUE,"graded",16,"mode",300,0.465684146691914,-0.0466269559682869,0.232036418218467,0.0502092050209205,0.836065573770492,0.0625,0.737704918032787,0.923333333333333,NA
0.2,"balanced","even",TRUE,"graded",16,"huber",300,0.465684146691914,0.00367783349370286,0.230198897929191,0.0502092050209205,0.836065573770492,0.06,0.770491803278688,0.923333333333333,NA
0.2,"balanced","even",TRUE,"graded",16,"enull",300,0.465684146691914,-0.00239418897734135,0.229837927199731,0.0502092050209205,0.819672131147541,0.06,0.770491803278688,0.923333333333333,NA
0.2,"balanced","even",TRUE,"graded",16,"dacomp",240,0.465684146691914,0.00767039567753305,0.242806989957547,0.053475935828877,0.867924528301887,0.0638297872340425,0.830188679245283,0.9125,0.866666666666667
0.2,"balanced","even",TRUE,"graded",16,"adapt",150,0.465684146691914,-0.0319062750485331,0.28258461114485,0.117021276595745,0.910714285714286,0.0943396226415094,0.857142857142857,0.866666666666667,0.966666666666667
0.2,"balanced","even",TRUE,"graded",16,"oracle",300,0.465684146691914,0.0285460934273604,0.233326101418475,0.0585774058577406,0.836065573770492,0.06,0.770491803278688,0.913333333333333,NA
0.4,"balanced","even",TRUE,"graded",16,"none",300,0.229663089217847,-0.201410585865548,0.293479544673053,0.240223463687151,0.768595041322314,0.180952380952381,0.710743801652893,0.773333333333333,NA
0.4,"balanced","even",TRUE,"graded",16,"clr",300,0.229663089217847,-0.0688666724141453,0.229988517423443,0.0782122905027933,0.768595041322314,0.0348837209302326,0.685950413223141,0.91,NA
0.4,"balanced","even",TRUE,"graded",16,"median",300,0.229663089217847,-0.0143459554169674,0.2223116935403,0.0614525139664804,0.743801652892562,0.0229885057471264,0.702479338842975,0.923333333333333,NA
0.4,"balanced","even",TRUE,"graded",16,"mode",300,0.229663089217847,0.0425474994254162,0.228337219935402,0.0893854748603352,0.752066115702479,0.0352941176470588,0.677685950413223,0.896666666666667,NA
0.4,"balanced","even",TRUE,"graded",16,"huber",300,0.229663089217847,-0.0177048235476342,0.222406289151327,0.0558659217877095,0.743801652892562,0.0229885057471264,0.702479338842975,0.926666666666667,NA
0.4,"balanced","even",TRUE,"graded",16,"enull",300,0.229663089217847,0.0174525635229234,0.223924494504328,0.0726256983240224,0.752066115702479,0.0348837209302326,0.685950413223141,0.91,NA
0.4,"balanced","even",TRUE,"graded",16,"dacomp",240,0.229663089217847,0.0626406001352372,0.238691549899402,0.0977443609022556,0.747663551401869,0.0394736842105263,0.682242990654206,0.891666666666667,0.766666666666667
0.4,"balanced","even",TRUE,"graded",16,"adapt",150,0.229663089217847,0.0428088270866779,0.262210624639614,0.266666666666667,0.857142857142857,0.0842105263157895,0.828571428571429,0.873333333333333,0.893333333333333
0.4,"balanced","even",TRUE,"graded",16,"oracle",300,0.229663089217847,0.0282525033522987,0.225492068872327,0.0837988826815642,0.752066115702479,0.0344827586206897,0.694214876033058,0.9,NA
0.05,"all_up","even",TRUE,"graded",16,"none",300,0.150034758702531,-0.147564180418219,0.263293234250955,0.151408450704225,0.875,0.45,0.6875,0.84,NA
0.05,"all_up","even",TRUE,"graded",16,"clr",300,0.150034758702531,-0.0545555308709934,0.223113904033995,0.0774647887323944,0.875,0.2,0.75,0.916666666666667,NA
0.05,"all_up","even",TRUE,"graded",16,"median",300,0.150034758702531,-0.0147006128830543,0.216103067749142,0.073943661971831,0.875,0.2,0.75,0.92,NA
0.05,"all_up","even",TRUE,"graded",16,"mode",300,0.150034758702531,0.00285142026098301,0.21529523000694,0.0809859154929577,0.875,0,0.75,0.913333333333333,NA
0.05,"all_up","even",TRUE,"graded",16,"huber",300,0.150034758702531,-0.0151255466885339,0.216140260188076,0.073943661971831,0.875,0.2,0.75,0.92,NA
0.05,"all_up","even",TRUE,"graded",16,"enull",300,0.150034758702531,0.00114471053156929,0.215311123323972,0.0774647887323944,0.875,0,0.75,0.916666666666667,NA
0.05,"all_up","even",TRUE,"graded",16,"dacomp",240,0.150034758702531,-0.0186200708065718,0.221922336315577,0.0669642857142857,0.875,0.2,0.75,0.925,1
0.05,"all_up","even",TRUE,"graded",16,"adapt",150,0.150034758702531,0.000456586804599201,0.290441538358462,0.148148148148148,0.933333333333333,0.1875,0.866666666666667,0.86,0.993333333333333
0.05,"all_up","even",TRUE,"graded",16,"oracle",300,0.150034758702531,0.00247057828431169,0.215297603939578,0.0809859154929577,0.875,0,0.75,0.913333333333333,NA
0.2,"all_up","even",TRUE,"graded",16,"none",300,0.449498132889725,-0.405703923816685,0.46704753264065,0.543933054393305,0.524590163934426,0.77536231884058,0.508196721311475,0.44,NA
0.2,"all_up","even",TRUE,"graded",16,"clr",300,0.449498132889725,-0.174428119903137,0.279948289445011,0.221757322175732,0.721311475409836,0.339622641509434,0.573770491803279,0.77,NA
0.2,"all_up","even",TRUE,"graded",16,"median",300,0.449498132889725,-0.0767916524225159,0.226896789373589,0.100418410041841,0.819672131147541,0.0232558139534884,0.688524590163934,0.893333333333333,NA
0.2,"all_up","even",TRUE,"graded",16,"mode",300,0.449498132889725,-0.0192619502160575,0.211104830256658,0.0585774058577406,0.836065573770492,0.0652173913043478,0.704918032786885,0.94,NA
0.2,"all_up","even",TRUE,"graded",16,"huber",300,0.449498132889725,-0.0762672396253814,0.226691878093548,0.096234309623431,0.819672131147541,0.0232558139534884,0.688524590163934,0.896666666666667,NA
0.2,"all_up","even",TRUE,"graded",16,"enull",300,0.449498132889725,0.00911982941264729,0.208784998664226,0.0585774058577406,0.868852459016393,0.08,0.754098360655738,0.936666666666667,NA
0.2,"all_up","even",TRUE,"graded",16,"dacomp",240,0.449498132889725,-0.0334876350376438,0.220938956757768,0.0588235294117647,0.830188679245283,0.0731707317073171,0.716981132075472,0.933333333333333,0.866666666666667
0.2,"all_up","even",TRUE,"graded",16,"adapt",150,0.449498132889725,-0.192387965126577,0.312778163411259,0.315217391304348,0.827586206896552,0.173076923076923,0.741379310344828,0.746666666666667,0.98
0.2,"all_up","even",TRUE,"graded",16,"oracle",300,0.449498132889725,0.0437942090730398,0.211157691569406,0.0669456066945607,0.885245901639344,0.125,0.80327868852459,0.93,NA
0.4,"all_up","even",TRUE,"graded",16,"none",300,0.525755097065248,-0.480096205252514,0.543052537534794,0.711111111111111,0.491666666666667,0.666666666666667,0.475,0.24,NA
0.4,"all_up","even",TRUE,"graded",16,"clr",300,0.525755097065248,-0.336647956401013,0.412373673660669,0.488888888888889,0.558333333333333,0.52,0.5,0.46,NA
0.4,"all_up","even",TRUE,"graded",16,"median",300,0.525755097065248,-0.176334896181179,0.281453728520116,0.211111111111111,0.733333333333333,0.206896551724138,0.575,0.753333333333333,NA
0.4,"all_up","even",TRUE,"graded",16,"mode",300,0.525755097065248,0.0313301995030917,0.194849129547535,0.0555555555555556,0.925,0.0555555555555556,0.85,0.95,NA
0.4,"all_up","even",TRUE,"graded",16,"huber",300,0.525755097065248,-0.186320900096837,0.288744278076311,0.216666666666667,0.691666666666667,0.215909090909091,0.575,0.746666666666667,NA
0.4,"all_up","even",TRUE,"graded",16,"enull",300,0.525755097065248,0.0223327665791472,0.194848426757064,0.0611111111111111,0.908333333333333,0.0560747663551402,0.841666666666667,0.946666666666667,NA
0.4,"all_up","even",TRUE,"graded",16,"dacomp",240,0.525755097065248,-0.278093765709765,0.367349322500939,0.347517730496454,0.626262626262626,0.404494382022472,0.535353535353535,0.595833333333333,0.65
0.4,"all_up","even",TRUE,"graded",16,"adapt",150,0.525755097065248,-0.258021486001629,0.2649056403763,0.272727272727273,0.968421052631579,0.107843137254902,0.957894736842105,0.833333333333333,0.833333333333333
0.4,"all_up","even",TRUE,"graded",16,"oracle",300,0.525755097065248,0.0456588918127339,0.195706035451934,0.0611111111111111,0.925,0.0454545454545455,0.875,0.953333333333333,NA
0.05,"balanced","dominant",TRUE,"graded",16,"none",300,-0.0526755959763783,0.0241160081422567,0.222684890795439,0.0352112676056338,0.75,0.2,0.5,0.953333333333333,NA
0.05,"balanced","dominant",TRUE,"graded",16,"clr",300,-0.0526755959763783,-0.017377227223895,0.221999651662082,0.0492957746478873,0.875,0.2,0.5,0.94,NA
0.05,"balanced","dominant",TRUE,"graded",16,"median",300,-0.0526755959763783,-0.00200546029379267,0.221348590166494,0.0387323943661972,0.6875,0.2,0.5,0.95,NA
0.05,"balanced","dominant",TRUE,"graded",16,"mode",300,-0.0526755959763783,-0.00805922506946734,0.221477911692248,0.0387323943661972,0.75,0.2,0.5,0.95,NA
0.05,"balanced","dominant",TRUE,"graded",16,"huber",300,-0.0526755959763783,-0.00227988364013765,0.221350871590977,0.0387323943661972,0.6875,0.2,0.5,0.95,NA
0.05,"balanced","dominant",TRUE,"graded",16,"enull",300,-0.0526755959763783,0.00741715754658871,0.221476614923603,0.0316901408450704,0.6875,0.2,0.5,0.956666666666667,NA
0.05,"balanced","dominant",TRUE,"graded",16,"dacomp",240,-0.0526755959763783,-0.0634187736408848,0.24414830168561,0.0533333333333333,0.866666666666667,0.307692307692308,0.6,0.933333333333333,0.983333333333333
0.05,"balanced","dominant",TRUE,"graded",16,"adapt",150,-0.0526755959763783,0.0355916548872039,0.308342681150817,0.104477611940299,0.75,0.2,0.5,0.886666666666667,1
0.05,"balanced","dominant",TRUE,"graded",16,"oracle",300,-0.0526755959763783,-0.0285595878341216,0.22313843813805,0.0387323943661972,0.8125,0.111111111111111,0.5,0.95,NA
0.2,"balanced","dominant",TRUE,"graded",16,"none",300,0.0451008726669899,-0.0454595909463698,0.206718986771077,0.0502092050209205,0.836065573770492,0,0.721311475409836,0.936666666666667,NA
0.2,"balanced","dominant",TRUE,"graded",16,"clr",300,0.0451008726669899,-0.000280877391468685,0.204687753787502,0.0543933054393305,0.836065573770492,0.0217391304347826,0.737704918032787,0.93,NA
0.2,"balanced","dominant",TRUE,"graded",16,"median",300,0.0451008726669899,-0.00817917043660207,0.204325030871753,0.0502092050209205,0.836065573770492,0,0.737704918032787,0.936666666666667,NA
0.2,"balanced","dominant",TRUE,"graded",16,"mode",300,0.0451008726669899,-0.0315627497197235,0.205038954304326,0.0543933054393305,0.836065573770492,0,0.737704918032787,0.933333333333333,NA
0.2,"balanced","dominant",TRUE,"graded",16,"huber",300,0.0451008726669899,0.00628229461719301,0.205220051590832,0.0460251046025105,0.819672131147541,0.0408163265306122,0.770491803278688,0.936666666666667,NA
0.2,"balanced","dominant",TRUE,"graded",16,"enull",300,0.0451008726669899,0.00506503324073997,0.205105568625405,0.0502092050209205,0.819672131147541,0.0408163265306122,0.770491803278688,0.933333333333333,NA
0.2,"balanced","dominant",TRUE,"graded",16,"dacomp",240,0.0451008726669899,0.0150453044722641,0.217475828327206,0.0540540540540541,0.836363636363636,0,0.763636363636364,0.925,0.9
0.2,"balanced","dominant",TRUE,"graded",16,"adapt",150,0.0451008726669899,-0.0119017865340267,0.270783923218212,0.119565217391304,0.844827586206897,0.0408163265306122,0.810344827586207,0.88,0.98
0.2,"balanced","dominant",TRUE,"graded",16,"oracle",300,0.0451008726669899,-0.000358718279379851,0.204682695087288,0.0502092050209205,0.836065573770492,0,0.737704918032787,0.933333333333333,NA
0.4,"balanced","dominant",TRUE,"graded",16,"none",300,0.259882553861767,-0.232517200519715,0.309304217564847,0.244444444444444,0.8,0.243697478991597,0.75,0.713333333333333,NA
0.4,"balanced","dominant",TRUE,"graded",16,"clr",300,0.259882553861767,-0.038892151318603,0.204699673349091,0.0611111111111111,0.833333333333333,0.0303030303030303,0.8,0.94,NA
0.4,"balanced","dominant",TRUE,"graded",16,"median",300,0.259882553861767,-0.0216112192076679,0.201861139088341,0.0444444444444444,0.833333333333333,0.0206185567010309,0.791666666666667,0.953333333333333,NA
0.4,"balanced","dominant",TRUE,"graded",16,"mode",300,0.259882553861767,-0.0254637289554094,0.20236961369501,0.0444444444444444,0.833333333333333,0.0303030303030303,0.8,0.953333333333333,NA
0.4,"balanced","dominant",TRUE,"graded",16,"huber",300,0.259882553861767,-0.0132401182846365,0.201006530463869,0.0444444444444444,0.833333333333333,0.0106382978723404,0.775,0.953333333333333,NA
0.4,"balanced","dominant",TRUE,"graded",16,"enull",300,0.259882553861767,-0.00331035676655982,0.2004418826139,0.0444444444444444,0.841666666666667,0,0.775,0.953333333333333,NA
